epoch,loss
352,0.22205734283750153
353,0.2220310329381326
354,0.22200484453209987
355,0.22197877699008237
356,0.22195282968650096
357,0.22192700199948884
358,0.22190129331086147
359,0.2218757030060892
360,0.22185023047426747
361,0.22182487510808893
362,0.22179963630381616
363,0.22177451346125368
364,0.22174950598372087
365,0.2217246132780253
366,0.2216998347544363
367,0.2216751698266584
368,0.221650617911806
369,0.2216261784303772
370,0.22160185080622896
371,0.22157763446655188
372,0.2215535288418457
373,0.22152953336589445
374,0.22150564747574278
375,0.22148187061167132
376,0.22145820221717438
377,0.22143464173893507
378,0.22141118862680295
379,0.22138784233377146
380,0.22136460231595403
381,0.22134146803256333
382,0.22131843894588804
383,0.22129551452127103
384,0.22127269422708798
385,0.22124997753472583
386,0.22122736391856107
387,0.22120485285593963
388,0.22118244382715516
389,0.22116013631542897
390,0.22113792980688934
391,0.2211158237905514
392,0.221093817758297
393,0.22107191120485564
394,0.22105010362778355
395,0.22102839452744547
396,0.2210067834069948
397,0.22098526977235466
398,0.22096385313219943
399,0.22094253299793518
400,0.2209213088836822
401,0.22090018030625583
402,0.22087914678514903
403,0.22085820784251373
404,0.22083736300314333
405,0.22081661179445525
406,0.22079595374647304
407,0.22077538839180944
408,0.22075491526564867
409,0.22073453390573003
410,0.22071424385233065
411,0.2206940446482492
412,0.22067393583878836
413,0.2206539169717399
414,0.22063398759736694
415,0.22061414726838885
416,0.22059439553996474
417,0.22057473196967795
418,0.22055515611752016
419,0.22053566754587559
420,0.22051626581950645
421,0.22049695050553653
422,0.22047772117343664
423,0.22045857739500968
424,0.2204395187443754
425,0.22042054479795586
426,0.2204016551344607
427,0.22038284933487245
428,0.22036412698243243
429,0.22034548766262638
430,0.22032693096317033
431,0.22030845647399602
432,0.22029006378723762
433,0.22027175249721778
434,0.22025352220043387
435,0.22023537249554437
436,0.2202173029833551
437,0.22019931326680667
438,0.2201814029509601
439,0.2201635716429845
440,0.220145818952144
441,0.2201281444897843
442,0.22011054786932008
443,0.22009302870622244
444,0.2200755866180061
445,0.22005822122421684
446,0.22004093214641915
447,0.22002371900818388
448,0.22000658143507565
449,0.21998951905464148
450,0.21997253149639803
451,0.2199556183918198
452,0.2199387793743275
453,0.21992201407927628
454,0.21990532214394354
455,0.21988870320751797
456,0.21987215691108744
457,0.2198556828976283
458,0.21983928081199353
459,0.21982295030090163
460,0.21980669101292521
461,0.2197905025984807
462,0.2197743847098161
463,0.21975833700100159
464,0.21974235912791723
465,0.21972645074824335
466,0.21971061152144922
467,0.2196948411087826
468,0.21967913917325976
469,0.2196635053796537
470,0.21964793939448574
471,0.21963244088601344
472,0.21961700952422133
473,0.21960164498081083
474,0.21958634692918963
475,0.21957111504446233
476,0.21955594900341993
477,0.21954084848453068
478,0.21952581316792977
479,0.21951084273540955
480,0.21949593687041039
481,0.2194810952580111
482,0.21946631758491886
483,0.2194516035394603
484,0.21943695281157205
485,0.21942236509279128
486,0.2194078400762468
487,0.21939337745664975
488,0.219378976930284
489,0.2193646381949982
490,0.21935036095019564
491,0.21933614489682646
492,0.21932198973737785
493,0.21930789517586577
494,0.2192938609178262
495,0.21927988667030615
496,0.2192659721418559
497,0.21925211704251935
498,0.21923832108382618
499,0.21922458397878336
500,0.219210905441867
501,0.21919728518901338
502,0.21918372293761124
503,0.21917021840649353
504,0.21915677131592934
505,0.21914338138761508
506,0.21913004834466768
507,0.2191167719116155
508,0.2191035518143914
509,0.21909038778032375
510,0.21907727953812958
511,0.21906422681790624
512,0.21905122935112414
513,0.2190382868706186
514,0.21902539911058255
515,0.2190125658065591
516,0.21899978669543343
517,0.21898706151542596
518,0.21897439000608493
519,0.21896177190827834
520,0.21894920696418751
521,0.21893669491729914
522,0.21892423551239867
523,0.21891182849556265
524,0.21889947361415166
525,0.21888717061680366
526,0.21887491925342617
527,0.2188627192751901
528,0.2188505704345226
529,0.21883847248509977
530,0.21882642518183987
531,0.2188144282808975
532,0.2188024815396551
533,0.21879058471671778
534,0.21877873757190594
535,0.2187669398662485
536,0.2187551913619768
537,0.2187434918225178
538,0.2187318410124874
539,0.21872023869768434
540,0.2187086846450831
541,0.21869717862282856
542,0.2186857204002291
543,0.21867430974774957
544,0.21866294643700637
545,0.21865163024076048
546,0.21864036093291114
547,0.2186291382884901
548,0.21861796208365544
549,0.21860683209568516
550,0.21859574810297164
551,0.21858470988501508
552,0.21857371722241817
553,0.21856276989687964
554,0.21855186769118862
555,0.21854101038921875
556,0.21853019777592264
557,0.21851942963732535
558,0.21850870576051937
559,0.21849802593365872
560,0.21848738994595296
561,0.21847679758766214
562,0.2184662486500908
563,0.21845574292558215
564,0.21844528020751328
565,0.2184348602902888
566,0.21842448296933642
567,0.21841414804110018
568,0.21840385530303644
569,0.21839360455360715
570,0.21838339559227576
571,0.21837322821950145
572,0.21836310223673308
573,0.21835301744640512
574,0.2183429736519323
575,0.21833297065770307
576,0.21832300826907675
577,0.21831308629237586
578,0.21830320453488322
579,0.21829336280483597
580,0.2182835609114199
581,0.21827379866476557
582,0.21826407587594301
583,0.2182543923569564
584,0.21824474792073947
585,0.21823514238115088
586,0.2182255755529684
587,0.21821604725188556
588,0.21820655729450575
589,0.2181971054983374
590,0.21818769168179006
591,0.21817831566416915
592,0.2181689772656713
593,0.21815967630737995
594,0.2181504126112601
595,0.21814118600015486
596,0.2181319962977794
597,0.2181228433287178
598,0.21811372691841757
599,0.21810464689318562
600,0.2180956030801837
601,0.21808659530742386
602,0.218077623403764
603,0.2180686871989037
604,0.21805978652338023
605,0.2180509212085628
606,0.21804209108664976
607,0.2180332959906636
608,0.21802453575444686
609,0.2180158102126577
610,0.21800711920076607
611,0.21799846255504876
612,0.21798984011258668
613,0.2179812517112587
614,0.21797269718973938
615,0.21796417638749363
616,0.21795568914477365
617,0.21794723530261384
618,0.21793881470282753
619,0.21793042718800235
620,0.2179220726014974
621,0.21791375078743783
622,0.21790546159071172
623,0.21789720485696626
624,0.2178889804326035
625,0.21788078816477643
626,0.21787262790138576
627,0.21786449949107506
628,0.21785640278322801
629,0.21784833762796413
630,0.2178403038761347
631,0.21783230137931986
632,0.2178243299898236
633,0.21781638956067192
634,0.2178084799456069
635,0.21780060099908533
636,0.2177927525762732
637,0.21778493453304315
638,0.2177771467259705
639,0.2177693890123297
640,0.21776166125009117
641,0.21775396329791663
642,0.21774629501515724
643,0.21773865626184857
644,0.2177310468987082
645,0.2177234667871314
646,0.2177159157891885
647,0.2177083937676211
648,0.21770090058583827
649,0.2176934361079139
650,0.21768600019858284
651,0.21767859272323772
652,0.21767121354792562
653,0.21766386253934455
654,0.21765653956484088
655,0.21764924449240494
656,0.21764197719066858
657,0.2176347375289017
658,0.21762752537700936
659,0.21762034060552737
660,0.21761318308562114
661,0.2176060526890804
662,0.2175989492883174
663,0.21759187275636363
664,0.2175848229668661
665,0.21757779979408456
666,0.21757080311288865
667,0.21756383279875469
668,0.21755688872776235
669,0.217549970776592
670,0.2175430788225214
671,0.21753621274342308
672,0.21752937241776102
673,0.21752255772458753
674,0.21751576854354088
675,0.21750900475484167
676,0.21750226623929078
677,0.2174955528782653
678,0.21748886455371688
679,0.21748220114816796
680,0.2174755625447093
681,0.21746894862699703
682,0.2174623592792497
683,0.21745579438624604
684,0.21744925383332128
685,0.217442737506365
686,0.21743624529181832
687,0.2174297770766708
688,0.21742333274845801
689,0.21741691219525877
690,0.2174105153056923
691,0.21740414196891564
692,0.21739779207462093
693,0.21739146551303282
694,0.21738516217490558
695,0.21737888195152077
696,0.21737262473468444
697,0.2173663904167246
698,0.21736017889048856
699,0.21735399004934033
700,0.217347823787158
701,0.2173416799983317
702,0.21733555857776002
703,0.21732945942084853
704,0.2173233824235068
705,0.2173173274821457
706,0.21731129449367523
707,0.21730528335550217
708,0.21729929396552702
709,0.21729332622214234
710,0.21728738002422954
711,0.2172814552711573
712,0.217275551862778
713,0.21726966969942663
714,0.21726380868191736
715,0.21725796871154193
716,0.21725214969006662
717,0.2172463515197305
718,0.21724057410324246
719,0.21723481734377972
720,0.21722908114498457
721,0.21722336541096285
722,0.21721767004628142
723,0.2172119949559657
724,0.21720634004549716
725,0.21720070522081195
726,0.21719509038829798
727,0.2171894954547927
728,0.2171839203275814
729,0.21717836491439407
730,0.21717282912340458
731,0.2171673128632266
732,0.2171618160429137
733,0.21715633857195507
734,0.217150880360275
735,0.21714544131822944
736,0.21714002135660493
737,0.21713462038661585
738,0.21712923831990266
739,0.21712387506852923
740,0.21711853054498179
741,0.2171132046621659
742,0.2171078973334046
743,0.21710260847243662
744,0.21709733799341457
745,0.21709208581090184
746,0.21708685183987184
747,0.21708163599570526
748,0.21707643819418831
749,0.21707125835151056
750,0.217066096384263
751,0.21706095220943653
752,0.2170558257444192
753,0.21705071690699473
754,0.2170456256153408
755,0.21704055178802653
756,0.21703549534401106
757,0.21703045620264155
758,0.2170254342836509
759,0.21702042950715603
760,0.21701544179365664
761,0.21701047106403257
762,0.21700551723954195
763,0.2170005802418198
764,0.21699565999287604
765,0.2169907564150936
766,0.21698586943122616
767,0.21698099896439735
768,0.21697614493809791
769,0.21697130727618466
770,0.2169664859028782
771,0.21696168074276148
772,0.2169568917207775
773,0.2169521187622287
774,0.21694736179277357
775,0.21694262073842632
776,0.21693789552555448
777,0.2169331860808772
778,0.21692849233146386
779,0.21692381420473206
780,0.2169191516284457
781,0.21691450453071423
782,0.21690987283998978
783,0.21690525648506617
784,0.2169006553950774
785,0.21689606949949528
786,0.21689149872812866
787,0.21688694301112105
788,0.2168824022789494
789,0.2168778764624222
790,0.21687336549267855
791,0.21686886930118557
792,0.21686438781973733
793,0.21685992098045315
794,0.21685546871577643
795,0.21685103095847238
796,0.216846607641627
797,0.21684219869864502
798,0.21683780406324907
799,0.21683342366947733
800,0.21682905745168288
801,0.21682470534453083
802,0.21682036728299867
803,0.21681604320237285
804,0.21681173303824872
805,0.21680743672652825
806,0.21680315420341886
807,0.21679888540543177
808,0.2167946302693807
809,0.2167903887323801
810,0.21678616073184412
811,0.21678194620548488
812,0.21677774509131087
813,0.2167735573276263
814,0.21676938285302835
815,0.21676522160640685
816,0.21676107352694268
817,0.21675693855410588
818,0.21675281662765478
819,0.21674870768763424
820,0.21674461167437425
821,0.21674052852848916
822,0.2167364581908755
823,0.21673240060271093
824,0.21672835570545315
825,0.216724323440838
826,0.21672030375087892
827,0.21671629657786445
828,0.21671230186435814
829,0.2167083195531963
830,0.2167043495874869
831,0.21670039191060902
832,0.21669644646621025
833,0.2166925131982062
834,0.2166885920507791
835,0.21668468296837656
836,0.21668078589571016
837,0.21667690077775376
838,0.21667302755974344
839,0.21666916618717505
840,0.21666531660580318
841,0.2166614787616404
842,0.21665765260095568
843,0.21665383807027325
844,0.21665003511637085
845,0.2166462436862798
846,0.2166424637272822
847,0.21663869518691073
848,0.21663493801294745
849,0.21663119215342175
850,0.21662745755661025
851,0.21662373417103475
852,0.2166200219454618
853,0.2166163208289006
854,0.21661263077060267
855,0.2166089517200602
856,0.2166052836270052
857,0.21660162644140799
858,0.2165979801134764
859,0.21659434459365456
860,0.21659071983262143
861,0.2165871057812901
862,0.21658350239080623
863,0.21657990961254772
864,0.2165763273981224
865,0.21657275569936804
866,0.2165691944683506
867,0.2165656436573633
868,0.21656210321892563
869,0.21655857310578194
870,0.2165550532709012
871,0.2165515436674744
872,0.2165480442489151
873,0.21654455496885736
874,0.21654107578115517
875,0.2165376066398809
876,0.2165341474993247
877,0.21653069831399344
878,0.21652725903860914
879,0.2165238296281088
880,0.21652041003764247
881,0.2165170002225729
882,0.2165136001384743
883,0.21651020974113108
884,0.21650682898653717
885,0.21650345783089478
886,0.21650009623061364
887,0.21649674414231002
888,0.2164934015228051
889,0.21649006832912518
890,0.21648674451849925
891,0.21648343004835927
892,0.21648012487633866
893,0.2164768289602711
894,0.21647354225819002
895,0.21647026472832726
896,0.21646699632911273
897,0.21646373701917268
898,0.21646048675732918
899,0.216457245502599
900,0.21645401321419327
901,0.2164507898515156
902,0.2164475753741617
903,0.21644436974191855
904,0.2164411729147633
905,0.21643798485286236
906,0.21643480551657038
907,0.21643163486642977
908,0.21642847286316905
909,0.21642531946770305
910,0.21642217464113084
911,0.2164190383447357
912,0.21641591053998363
913,0.2164127911885234
914,0.21640968025218432
915,0.2164065776929766
916,0.21640348347308971
917,0.21640039755489193
918,0.2163973199009295
919,0.2163942504739255
920,0.216391189236779
921,0.21638813615256455
922,0.21638509118453114
923,0.21638205429610127
924,0.2163790254508705
925,0.21637600461260578
926,0.2163729917452458
927,0.2163699868128992
928,0.21636698977984412
929,0.2163640006105278
930,0.2163610192695648
931,0.2163580457217371
932,0.2163550799319931
933,0.21635212186544603
934,0.2163491714873745
935,0.2163462287632208
936,0.21634329365859026
937,0.2163403661392505
938,0.21633744617113104
939,0.21633453372032183
940,0.21633162875307296
941,0.21632873123579388
942,0.21632584113505238
943,0.21632295841757426
944,0.21632008305024195
945,0.21631721500009435
946,0.21631435423432568
947,0.21631150072028535
948,0.21630865442547625
949,0.2163058153175547
950,0.2163029833643297
951,0.21630015853376197
952,0.21629734079396348
953,0.21629453011319622
954,0.21629172645987207
955,0.21628892980255185
956,0.21628614010994457
957,0.2162833573509067
958,0.21628058149444163
959,0.21627781250969874
960,0.216275050365973
961,0.21627229503270398
962,0.21626954647947524
963,0.2162668046760136
964,0.21626406959218886
965,0.21626134119801263
966,0.21625861946363775
967,0.21625590435935774
968,0.21625319585560618
969,0.21625049392295556
970,0.21624779853211754
971,0.21624510965394136
972,0.21624242725941378
973,0.216239751319658
974,0.21623708180593335
975,0.21623441868963453
976,0.21623176194229085
977,0.21622911153556587
978,0.21622646744125637
979,0.21622382963129197
980,0.2162211980777344
981,0.21621857275277717
982,0.21621595362874438
983,0.21621334067809056
984,0.2162107338733999
985,0.2162081331873855
986,0.21620553859288902
987,0.21620295006287987
988,0.2162003675704547
989,0.21619779108883672
990,0.21619522059137497
991,0.21619265605154434
992,0.21619009744294404
993,0.21618754473929766
994,0.21618499791445245
995,0.2161824569423786
996,0.21617992179716866
997,0.21617739245303752
998,0.21617486888432047
999,0.2161723510654744
1000,0.21616983897107547
1001,0.21616733257582
1002,0.21616483185452326
1003,0.21616233678211866
1004,0.21615984733365753
1005,0.21615736348430853
1006,0.2161548852093569
1007,0.2161524124842048
1008,0.21614994528436865
1009,0.21614748358548108
1010,0.21614502736328897
1011,0.21614257659365277
1012,0.2161401312525469
1013,0.2161376913160582
1014,0.21613525676038647
1015,0.21613282756184274
1016,0.2161304036968494
1017,0.21612798514194018
1018,0.21612557187375822
1019,0.21612316386905722
1020,0.2161207611046993
1021,0.2161183635576557
1022,0.2161159712050058
1023,0.2161135840239364
1024,0.21611120199174153
1025,0.21610882508582194
1026,0.21610645328368444
1027,0.21610408656294142
1028,0.2161017249013102
1029,0.216099368276613
1030,0.21609701666677622
1031,0.21609467004982935
1032,0.21609232840390558
1033,0.21608999170724041
1034,0.21608765993817153
1035,0.21608533307513825
1036,0.21608301109668135
1037,0.21608069398144186
1038,0.2160783817081613
1039,0.21607607425568104
1040,0.21607377160294133
1041,0.21607147372898153
1042,0.21606918061293925
1043,0.21606689223404973
1044,0.21606460857164617
1045,0.216062329605158
1046,0.2160600553141118
1047,0.21605778567812953
1048,0.21605552067692896
1049,0.21605326029032343
1050,0.21605100449821987
1051,0.21604875328062056
1052,0.21604650661762084
1053,0.21604426448940964
1054,0.21604202687626844
1055,0.21603979375857138
1056,0.21603756511678465
1057,0.21603534093146592
1058,0.21603312118326395
1059,0.2160309058529181
1060,0.21602869492125826
1061,0.21602648836920363
1062,0.21602428617776342
1063,0.21602208832803532
1064,0.21601989480120604
1065,0.2160177055785499
1066,0.2160155206414293
1067,0.2160133399712936
1068,0.21601116354967978
1069,0.2160089913582102
1070,0.21600682337859411
1071,0.21600465959262627
1072,0.21600249998218626
1073,0.21600034452923916
1074,0.21599819321583394
1075,0.21599604602410377
1076,0.21599390293626552
1077,0.21599176393461936
1078,0.21598962900154833
1079,0.2159874981195173
1080,0.21598537127107423
1081,0.21598324843884814
1082,0.2159811296055494
1083,0.21597901475396925
1084,0.2159769038669796
1085,0.21597479692753233
1086,0.21597269391865928
1087,0.2159705948234715
1088,0.21596849962515918
1089,0.21596640830699076
1090,0.21596432085231354
1091,0.21596223724455219
1092,0.21596015746720928
1093,0.21595808150386414
1094,0.21595600933817322
1095,0.2159539409538692
1096,0.21595187633476082
1097,0.21594981546473255
1098,0.2159477583277444
1099,0.215945704907831
1100,0.2159436551891017
1101,0.21594160915574026
1102,0.21593956679200435
1103,0.215937528082225
1104,0.21593549301080664
1105,0.21593346156222676
1106,0.21593143372103482
1107,0.2159294094718531
1108,0.2159273887993751
1109,0.21592537168836654
1110,0.21592335812366356
1111,0.2159213480901735
1112,0.21591934157287446
1113,0.21591733855681414
1114,0.21591533902711027
1115,0.21591334296895026
1116,0.21591135036759057
1117,0.21590936120835644
1118,0.21590737547664163
1119,0.2159053931579082
1120,0.2159034142376858
1121,0.215901438701572
1122,0.21589946653523137
1123,0.2158974977243954
1124,0.21589553225486216
1125,0.21589357011249602
1126,0.21589161128322742
1127,0.2158896557530523
1128,0.21588770350803183
1129,0.2158857545342925
1130,0.21588380881802532
1131,0.21588186634548578
1132,0.2158799271029934
1133,0.21587799107693165
1134,0.21587605825374737
1135,0.2158741286199507
1136,0.21587220216211456
1137,0.2158702788668746
1138,0.21586835872092872
1139,0.21586644171103686
1140,0.2158645278240206
1141,0.2158626170467631
1142,0.21586070936620844
1143,0.21585880476936192
1144,0.21585690324328896
1145,0.21585500477511552
1146,0.21585310935202745
1147,0.2158512169612703
1148,0.21584932759014933
1149,0.21584744122602845
1150,0.21584555785633075
1151,0.2158436774685379
1152,0.21584180005018969
1153,0.21583992558888418
1154,0.21583805407227713
1155,0.21583618548808162
1156,0.21583431982406806
1157,0.2158324570680638
1158,0.21583059720795275
1159,0.21582874023167553
1160,0.21582688612722872
1161,0.21582503488266458
1162,0.21582318648609108
1163,0.21582134092567198
1164,0.2158194981896254
1165,0.21581765826622468
1166,0.21581582114379808
1167,0.21581398681072708
1168,0.21581215525544836
1169,0.21581032646645193
1170,0.21580850043228123
1171,0.21580667714153295
1172,0.21580485658285728
1173,0.21580303874495668
1174,0.2158012236165865
1175,0.21579941118655402
1176,0.21579760144371898
1177,0.21579579437699245
1178,0.2157939899753375
1179,0.2157921882277683
1180,0.21579038912334988
1181,0.21578859265119857
1182,0.21578679880048085
1183,0.21578500756041377
1184,0.21578321892026442
1185,0.21578143286934967
1186,0.2157796493970363
1187,0.21577786849274008
1188,0.21577609014592639
1189,0.21577431434610927
1190,0.21577254108285143
1191,0.21577077034576406
1192,0.21576900212450698
1193,0.2157672364087875
1194,0.21576547318836087
1195,0.2157637124530302
1196,0.2157619541926455
1197,0.21576019839710417
1198,0.21575844505635053
1199,0.21575669416037563
1200,0.21575494569921627
1201,0.2157531996629566
1202,0.21575145604172588
1203,0.2157497148256996
1204,0.21574797600509887
1205,0.21574623957018985
1206,0.2157445055112842
1207,0.2157427738187382
1208,0.21574104448295317
1209,0.21573931749437453
1210,0.21573759284349245
1211,0.21573587052084106
1212,0.215734150516998
1213,0.2157324328225852
1214,0.21573071742826788
1215,0.21572900432475411
1216,0.21572729350279557
1217,0.21572558495318633
1218,0.21572387866676368
1219,0.21572217463440677
1220,0.2157204728470374
1221,0.21571877329561936
1222,0.2157170759711582
1223,0.2157153808647012
1224,0.21571368796733728
1225,0.2157119972701961
1226,0.2157103087644489
1227,0.21570862244130787
1228,0.21570693829202534
1229,0.2157052563078946
1230,0.21570357648024918
1231,0.21570189880046248
1232,0.21570022325994823
1233,0.2156985498501595
1234,0.21569687856258915
1235,0.21569520938876954
1236,0.21569354232027171
1237,0.21569187734870604
1238,0.21569021446572176
1239,0.21568855366300665
1240,0.215686894932287
1241,0.21568523826532732
1242,0.21568358365392995
1243,0.21568193108993555
1244,0.21568028056522232
1245,0.21567863207170612
1246,0.21567698560133972
1247,0.21567534114611375
1248,0.21567369869805558
1249,0.2156720582492293
1250,0.21567041979173576
1251,0.21566878331771233
1252,0.21566714881933277
